phase,date,locality,state,event_type_raw,exclude_reason
2,1/13/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/13/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/13/2022,Santa Fe Springs,CA,strike; picket,strike_out_of_scope
2,1/13/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Commerce City,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Commerce City,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Edgewater,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Evergreen,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Federal Heights,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Glendale,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Glendale,CO,rally; strike; march,strike_out_of_scope
2,1/13/2022,Golden,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Greenwood Village,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Greenwood Village,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Louisville,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Thornton,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Thornton,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Westminster,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Westminster,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Wheat Ridge,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Wheat Ridge,CO,strike; picket,strike_out_of_scope
2,1/13/2022,Washington,DC,hunger strike,strike_out_of_scope
2,1/13/2022,Washington,DC,hunger strike; demonstration,strike_out_of_scope
2,1/13/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,1/13/2022,New York,NY,hunger strike,strike_out_of_scope
2,1/13/2022,New York,NY,strike; picket,strike_out_of_scope
2,1/13/2022,Bethlehem,PA,strike; picket,strike_out_of_scope
2,1/13/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,1/13/2022,Renton,WA,strike; picket,strike_out_of_scope
2,1/13/2022,Renton,WA,strike; picket,strike_out_of_scope
2,1/13/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,1/13/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,1/13/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,1/13/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,1/14/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,1/14/2022,Phoenix,AZ,hunger strike; demonstration,strike_out_of_scope
2,1/14/2022,Chula Vista,CA,strike; picket,strike_out_of_scope
2,1/14/2022,Dublin,CA,hunger strike,strike_out_of_scope
2,1/14/2022,Folsom,CA,strike,strike_out_of_scope
2,1/14/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/14/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/14/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/14/2022,Santa Fe Springs,CA,strike; picket,strike_out_of_scope
2,1/14/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Commerce City,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Commerce City,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Edgewater,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Evergreen,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Federal Heights,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Glendale,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Golden,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Greenwood Village,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Greenwood Village,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Louisville,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Thornton,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Thornton,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Westminster,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Westminster,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Wheat Ridge,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Wheat Ridge,CO,strike; picket,strike_out_of_scope
2,1/14/2022,Washington,DC,hunger strike,strike_out_of_scope
2,1/14/2022,Washington,DC,hunger strike; demonstration,strike_out_of_scope
2,1/14/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,1/14/2022,New York,NY,hunger strike,strike_out_of_scope
2,1/14/2022,New York,NY,strike; picket,strike_out_of_scope
2,1/14/2022,Bethlehem,PA,strike; picket,strike_out_of_scope
2,1/14/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,1/14/2022,Renton,WA,strike; picket,strike_out_of_scope
2,1/14/2022,Renton,WA,strike; picket,strike_out_of_scope
2,1/14/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,1/14/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,1/14/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,1/14/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,1/15/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,1/15/2022,Phoenix,AZ,rally; march; hunger strike,strike_out_of_scope
2,1/15/2022,Chula Vista,CA,strike; picket,strike_out_of_scope
2,1/15/2022,Dublin,CA,hunger strike,strike_out_of_scope
2,1/15/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/15/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/15/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/15/2022,Santa Fe Springs,CA,strike; picket,strike_out_of_scope
2,1/15/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Commerce City,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Commerce City,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Edgewater,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Englewood,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Evergreen,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Federal Heights,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Glendale,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Golden,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Greenwood Village,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Greenwood Village,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Highlands Ranch,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Lakewood,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Littleton,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Louisville,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Parker,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Thornton,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Thornton,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Westminster,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Westminster,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Wheat Ridge,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Wheat Ridge,CO,strike; picket,strike_out_of_scope
2,1/15/2022,Washington,DC,hunger strike; demonstration,strike_out_of_scope
2,1/15/2022,Washington,DC,hunger strike,strike_out_of_scope
2,1/15/2022,Lawrenceville,NJ,strike; picket,strike_out_of_scope
2,1/15/2022,New York,NY,hunger strike,strike_out_of_scope
2,1/15/2022,New York,NY,strike; picket,strike_out_of_scope
2,1/15/2022,San Antonio,TX,strike; picket,strike_out_of_scope
2,1/15/2022,Renton,WA,strike; picket,strike_out_of_scope
2,1/15/2022,Renton,WA,strike; picket,strike_out_of_scope
2,1/15/2022,Seattle,WA,strike; picket,strike_out_of_scope
2,1/15/2022,Smith Island,WA,strike; picket,strike_out_of_scope
2,1/15/2022,Woodinville,WA,strike; picket,strike_out_of_scope
2,1/15/2022,Huntington,WV,strike; picket,strike_out_of_scope
2,1/16/2022,Brookwood,AL,strike; picket,strike_out_of_scope
2,1/16/2022,Phoenix,AZ,hunger strike; demonstration,strike_out_of_scope
2,1/16/2022,Chula Vista,CA,strike; picket,strike_out_of_scope
2,1/16/2022,Dublin,CA,hunger strike,strike_out_of_scope
2,1/16/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/16/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/16/2022,San Diego,CA,strike; picket,strike_out_of_scope
2,1/16/2022,Santa Fe Springs,CA,strike; picket,strike_out_of_scope
2,1/16/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Arvada,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Aurora,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Boulder,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Broomfield,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Centennial,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Commerce City,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Commerce City,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
2,1/16/2022,Denver,CO,strike; picket,strike_out_of_scope
